# nc -l cat /system/xbin/quagga/sbin/bgpd
# date && nc 112.26.1.1 33186 > /data/bgpd && date
#TCP-MDR   MPTCP-FullPath-MDR   MPTCP-FullPath-xIF-MDR   MPTCP-PartPath-xIF-MDR   MPTCP-Markov-F-xIF-MDRR   MPTCP-Markov-P-xIF-MDRR
1	5413	5994	5842	5835	5752	5654
2	2996	6935	7707	8334	6807	5758
3	8096	8510	8660	8673	8392	8204
4	8204	6604	6692	5978	7551	7999
5	276	4058	4777	5152	3745	2887
6	5384	5567	5552	5612	5438	5504
7	5371	3650	3621	2886	4408	5115
8	2700	2731	2755	2838	2717	2625

