16:13:09.082402 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 9997:11425, ack 1, win 4017, options [nop,nop,TS val 3209787 ecr 2988736,mptcp dss ack 724613416 seq 1583799606 subseq 9997 len 1428 csum 0xd90d], length 1428
16:13:09.139468 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 21421:22849, ack 1, win 4017, options [nop,nop,TS val 3210105 ecr 2988968,mptcp dss ack 724613416 seq 1583821026 subseq 21421 len 1428 csum 0x9960], length 1428
16:13:09.158898 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 11425:12853, ack 1, win 4017, options [nop,nop,TS val 3209787 ecr 2988736,mptcp dss ack 724613416 seq 1583801034 subseq 11425 len 1428 csum 0xb8ec], length 1428
16:13:09.226049 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 22849:24277, ack 1, win 4017, options [nop,nop,TS val 3210239 ecr 2989203,mptcp dss ack 724613416 seq 1583829594 subseq 22849 len 1428 csum 0x9cb3], length 1428
16:13:09.251876 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 24277:25705, ack 1, win 4017, options [nop,nop,TS val 3210239 ecr 2989203,mptcp dss ack 724613416 seq 1583831022 subseq 24277 len 1428 csum 0x1c6c], length 1428
16:13:09.322719 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 12853:14281, ack 1, win 4017, options [nop,nop,TS val 3209787 ecr 2988736,mptcp dss ack 724613416 seq 1583802462 subseq 12853 len 1428 csum 0xaa0a], length 1428
16:13:09.339734 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 25705:27133, ack 1, win 4017, options [nop,nop,TS val 3210328 ecr 2989275,mptcp dss ack 724613416 seq 1583832450 subseq 25705 len 1428 csum 0xb854], length 1428
16:13:09.381388 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 17137:18565, ack 1, win 4017, options [nop,nop,TS val 3209992 ecr 2988933,mptcp dss ack 724613416 seq 1583811030 subseq 17137 len 1428 csum 0x2152], length 1428
16:13:09.424003 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 27133:28561, ack 1, win 4017, options [nop,nop,TS val 3210328 ecr 2989275,mptcp dss ack 724613416 seq 1583833878 subseq 27133 len 1428 csum 0xe00a], length 1428
16:13:09.474575 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 28561:29989, ack 1, win 4017, options [nop,nop,TS val 3210511 ecr 2989483,mptcp dss ack 724613416 seq 1583838162 subseq 28561 len 1428 csum 0xfd2], length 1428
16:13:09.481764 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 18565:19993, ack 1, win 4017, options [nop,nop,TS val 3209992 ecr 2988933,mptcp dss ack 724613416 seq 1583812458 subseq 18565 len 1428 csum 0x34fc], length 1428
16:13:09.558482 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 19993:21421, ack 1, win 4017, options [nop,nop,TS val 3210105 ecr 2988968,mptcp dss ack 724613416 seq 1583819598 subseq 19993 len 1428 csum 0x805f], length 1428
16:13:09.571861 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 29989:31417, ack 1, win 4017, options [nop,nop,TS val 3210511 ecr 2989483,mptcp dss ack 724613416 seq 1583839590 subseq 29989 len 1428 csum 0xf7a], length 1428
16:13:09.629167 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 21421:22849, ack 1, win 4017, options [nop,nop,TS val 3210105 ecr 2988968,mptcp dss ack 724613416 seq 1583821026 subseq 21421 len 1428 csum 0x9960], length 1428
16:13:09.652846 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 31417:32845, ack 1, win 4017, options [nop,nop,TS val 3210642 ecr 2989549,mptcp dss ack 724613416 seq 1583842446 subseq 31417 len 1428 csum 0x39c8], length 1428
16:13:09.709563 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 22849:24277, ack 1, win 4017, options [nop,nop,TS val 3210239 ecr 2989203,mptcp dss ack 724613416 seq 1583829594 subseq 22849 len 1428 csum 0x9cb3], length 1428
16:13:09.730663 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 32845:34273, ack 1, win 4017, options [nop,nop,TS val 3210642 ecr 2989549,mptcp dss ack 724613416 seq 1583843874 subseq 32845 len 1428 csum 0xe2bf], length 1428
16:13:09.784190 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 34273:35701, ack 1, win 4017, options [nop,nop,TS val 3210780 ecr 2989677,mptcp dss ack 724613416 seq 1583845302 subseq 34273 len 1428 csum 0x7571], length 1428
